"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 09:07:50","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177647380440801740631482","0104660214292538215-kghd",,"","2025-06-15 13:03:00","2724235106","5e672b5d-e159-44d2-827b-9d4691b4c878","Нет",,,,,,,,"04660214292538","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 09:07:50","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177657380440801740631482","0104660214292545215UgbR,",,"","2025-06-15 13:04:00","2724235106","70e04f08-5a91-4714-8454-b192f1f1b17f","Нет",,,,,,,,"04660214292545","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 09:07:50","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177657380440801740631482","0104660214292545215UGrc%",,"","2025-06-15 13:04:00","2724235106","fd64eb69-fd8f-4c29-8686-8618b15c6e6b","Нет",,,,,,,,"04660214292545","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 09:07:50","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177647380440801740631482","0104660214292538215AM'la",,"","2025-06-15 13:03:00","2724235106","01a9412b-1681-455b-bc5d-2213fd626548","Нет",,,,,,,,"04660214292538","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:07:17","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;stgI",,"0008180969026672","2025-06-15 13:00:00","2724235106","c8be44bd-164d-48f8-af63-60b7990965c3","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:07:17","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;scqs",,"0008180969026672","2025-06-15 13:00:00","2724235106","c400690d-6543-4585-b5ff-731c7f9f76e6","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:04:10","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;SJbH",,"0008180969026672","2025-06-15 13:00:00","2724235106","11c77bef-326f-4958-9a47-96627cfec42d","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:04:10","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;SO+z",,"0008180969026672","2025-06-15 13:00:00","2724235106","f090b6ae-14ed-4bbd-aaaf-3d7d8d1beb63","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:04:10","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;sVrw",,"0008180969026672","2025-06-15 13:00:00","2724235106","bd4a7b23-9cff-4516-8f81-c05f30bd04c7","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:04:10","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;s'iH",,"0008180969026672","2025-06-15 13:00:00","2724235106","d47ff507-36cb-4f5d-9bc7-4d05def5d80b","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:04:10","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;SO=R",,"0008180969026672","2025-06-15 13:00:00","2724235106","6daaf632-6c88-4e1d-a57c-e783adc79ef1","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:04:10","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;rvHa",,"0008180969026672","2025-06-15 13:00:00","2724235106","a981eb72-587e-44c1-aabd-cfb668134b7d","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:04:10","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;sJ:1",,"0008180969026672","2025-06-15 13:00:00","2724235106","fc5eac0e-ac99-4904-8735-dbd7b9039f01","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:04:10","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;s&Vf",,"0008180969026672","2025-06-15 13:00:00","2724235106","9a160390-10f5-4fac-a33d-bebd3e357ceb","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:04:10","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;s:)S",,"0008180969026672","2025-06-15 13:00:00","2724235106","786fe09e-8f8a-4fe9-a287-105207ac4444","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 09:04:10","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43831738044070013672723","0104680062940016215;RuRH",,"0008180969026672","2025-06-15 13:00:00","2724235106","22ac5506-aade-4c88-a451-076637200a27","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:58:40","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177607380440801740631482","0104660214292538215-LD5?",,"","2025-06-15 12:54:00","2724235106","3dd73111-7dbd-4dba-a2dd-cc6c5c674a33","Нет",,,,,,,,"04660214292538","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:58:40","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177607380440801740631482","0104660214292545215Xja56",,"","2025-06-15 12:54:00","2724235106","37f8a9d7-9d41-4f00-b9b0-d316c5d55d9f","Нет",,,,,,,,"04660214292545","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:58:40","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177607380440801740631482","0104660214292545215xJG:u",,"","2025-06-15 12:54:00","2724235106","c7b614a9-b775-4cd3-ba53-566361a1279b","Нет",,,,,,,,"04660214292545","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:58:40","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177607380440801740631482","0104660214292545215XJg.r",,"","2025-06-15 12:54:00","2724235106","c73dfd7e-d4ea-45d1-bc44-e7d8b2e66c0d","Нет",,,,,,,,"04660214292545","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:58:40","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177607380440801740631482","0104660214292545215xeiry",,"","2025-06-15 12:54:00","2724235106","d904efe1-363a-41a5-bde4-ce8375540e09","Нет",,,,,,,,"04660214292545","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215PNI;U",,"0008180969026672","2025-06-15 12:56:00","2724235106","e45b148f-13f8-42af-b721-e4772e314ff9","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215)UkIs",,"0008180969026672","2025-06-15 12:56:00","2724235106","69a825c9-029c-476f-9f05-9684133eeae0","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215--E+A",,"0008180969026672","2025-06-15 12:56:00","2724235106","6c796ce4-ff39-4c56-a888-4581667b8206","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215hLrSt",,"0008180969026672","2025-06-15 12:56:00","2724235106","1fb8c679-7b7a-4232-b39d-fd46866813d5","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215PN%&c",,"0008180969026672","2025-06-15 12:56:00","2724235106","2e3e1516-715e-4095-918c-fc043733c347","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215l:-BG",,"0008180969026672","2025-06-15 12:56:00","2724235106","e8a13280-57bc-4066-bf30-febe01f3c50d","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215ZbJ(N",,"0008180969026672","2025-06-15 12:56:00","2724235106","54a83aa9-e94e-4591-8410-8e35fd591cc9","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215ua3Ks",,"0008180969026672","2025-06-15 12:56:00","2724235106","e9af9544-b98b-4ea9-a045-3d74870472d2","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215CeKXV",,"0008180969026672","2025-06-15 12:56:00","2724235106","8a61aef2-a772-4691-a268-02b4c15cc955","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215bHa/a",,"0008180969026672","2025-06-15 12:56:00","2724235106","e01c167f-fff9-4716-83ff-3f966c4abf3c","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215hnmfR",,"0008180969026672","2025-06-15 12:56:00","2724235106","71094876-e52b-4135-8db6-cecc6b95d8ff","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:58:39","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43829738044070013672723","0104606779767302215osO7k",,"0008180969026672","2025-06-15 12:56:00","2724235106","42516019-3183-4b3e-892c-fc3d59780792","Нет",,,,,,,,"04606779767302","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:55:23","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43828738044070013672723","0104602358004721215xWR%0",,"0008180969026672","2025-06-15 12:49:00","2724235106","bc4e1f53-f183-4881-9f6d-e30bcd795f97","Нет",,,,,,,,"04602358004721","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:47:24","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43825738044070013672723","0104607168785402215HVFFk",,"0008180969026672","2025-06-15 12:41:00","2724235106","de9a0fb9-d12b-4740-8623-591a4db0901a","Нет",,,,,,,,"04607168785402","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:47:18","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43826738044070013672723","0104606779973208215*jO6*",,"0008180969026672","2025-06-15 12:42:00","2724235106","6fc86c18-7266-4206-95d5-2ff7e6780d2c","Нет",,,,,,,,"04606779973208","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:47:18","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43826738044070013672723","0104605627008208215dVh3z",,"0008180969026672","2025-06-15 12:42:00","2724235106","eb9f13e9-51cf-4169-9c08-eed5feae051d","Нет",,,,,,,,"04605627008208","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:37:05","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177537380440801740631482","0104660214292538215-lGdS",,"","2025-06-15 12:30:00","2724235106","c9af9711-99f7-4b63-a2d6-390a39b8c285","Нет",,,,,,,,"04660214292538","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:37:05","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177537380440801740631482","0104660214292538215-NeKQ",,"","2025-06-15 12:30:00","2724235106","a1a6c878-c9ad-4d34-8a9a-2179d36e2b59","Нет",,,,,,,,"04660214292538","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:07:50","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177447380440801740631482","0104660214292538215,;ASz",,"","2025-06-15 12:04:00","2724235106","792e3879-f7cc-4a47-b09e-f5ccb512b3cd","Нет",,,,,,,,"04660214292538","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:07:48","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43819738044070013672723","0104607147564653215kUBRF",,"0008180969026672","2025-06-15 12:03:00","2724235106","509a7294-a02a-47b2-844d-12a371d6f425","Нет",,,,,,,,"04607147564653","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:07:48","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43819738044070013672723","0104602358004721215L!FJJ",,"0008180969026672","2025-06-15 12:03:00","2724235106","829f6ba4-7fb4-4f58-87ca-384aa978b8d5","Нет",,,,,,,,"04602358004721","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:07:48","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43819738044070013672723","0104602358004752215Yr'Q;",,"0008180969026672","2025-06-15 12:03:00","2724235106","236036bd-4ac5-4906-bb1d-2a2da6e60286","Нет",,,,,,,,"04602358004752","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:07:48","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43819738044070013672723","0104602358004752215o""dA(",,"0008180969026672","2025-06-15 12:03:00","2724235106","1da77ab9-4b01-4624-98ff-455de91d45a8","Нет",,,,,,,,"04602358004752","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 08:07:48","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43819738044070013672723","0104602358004721215jzVeP",,"0008180969026672","2025-06-15 12:03:00","2724235106","3529ecae-b534-4b15-bcea-632264e49048","Нет",,,,,,,,"04602358004721","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:06:46","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177417380440801740631482","0104660214292538215-IKBX",,"","2025-06-15 12:02:00","2724235106","a3aad279-0d04-4e59-a5ee-5095ba5d023e","Нет",,,,,,,,"04660214292538","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:48:40","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177337380440801740631482","0104660214292538215-KY2=",,"","2025-06-15 11:42:00","2724235106","9d3639e0-2a18-4497-a98d-743d1579b9b2","Нет",,,,,,,,"04660214292538","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:44:00","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43813738044070013672723","0104607147564653215FGsI3",,"0008180969026672","2025-06-15 11:36:00","2724235106","15fe79fd-3f9f-4f23-b181-27b20d698621","Нет",,,,,,,,"04607147564653","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:42:30","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43810738044070013672723","0104605627011581215jmgM/",,"0008180969026672","2025-06-15 11:31:00","2724235106","0775aaf0-d0b9-418a-bb36-bf9a358cf187","Нет",,,,,,,,"04605627011581","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:42:28","Молочная продукция","Еврейская автономная область","Еврейская Аобл, Облученский р-н, г Облучье, ул Денисова, 5А","59227284440700612402482","0104660214292545215HrfCD",,"","2025-06-15 11:33:00","2724235106","2a200aca-ab7f-4a8d-bd2c-f944f2b27133","Нет",,,,,,,,"04660214292545","9b8f585b-7a8f-4afa-bc30-2eafa51b86e0","Облученский","7284440700612402","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:42:28","Молочная продукция","Еврейская автономная область","Еврейская Аобл, Облученский р-н, г Облучье, ул Денисова, 5А","59227284440700612402482","0104660214292538215T.*Ch",,"","2025-06-15 11:33:00","2724235106","21a50e03-ec8d-456a-8862-97e49cc22edb","Нет",,,,,,,,"04660214292538","9b8f585b-7a8f-4afa-bc30-2eafa51b86e0","Облученский","7284440700612402","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:42:24","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43810738044070013672723","0104607069986649215HXeAX",,"0008180969026672","2025-06-15 11:31:00","2724235106","da8378c4-590e-49d9-b3e4-b18a46b93c70","Нет",,,,,,,,"04607069986649","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:42:24","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43810738044070013672723","01046079546708512157F7bw",,"0008180969026672","2025-06-15 11:31:00","2724235106","eafee99d-6fc9-4e7c-a8f0-f8468028d2d9","Нет",,,,,,,,"04607954670851","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:30:42","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43804738044070013672723","0104607954670851215gml""l",,"0008180969026672","2025-06-15 11:26:00","2724235106","5183bf17-10ee-450c-ba07-066fc763a403","Нет",,,,,,,,"04607954670851","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 07:20:12","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вагонная, 13, к 3","139767380440801741278482","0104607954670769215HqhWr",,"","2025-06-15 11:13:00","2724235106","7272a52e-d5b1-43cd-aaf2-3a148c402979","Нет",,,,,,,,"04607954670769","62c6fb95-688f-47db-a1e7-1b0be81703bd","Комсомольск-на-Амуре","7380440801741278","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:14:15","Молочная продукция","Еврейская автономная область","Еврейская Аобл, Облученский р-н, г Облучье, ул Денисова, 5А","170797281440701628191482","0104660214292538215QY*H?",,"","2025-06-15 11:11:00","2724235106","b2e1c98b-6c68-41a0-bd7a-d86e32f7571d","Нет",,,,,,,,"04660214292538","9b8f585b-7a8f-4afa-bc30-2eafa51b86e0","Облученский","7281440701628191","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:12:51","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43800738044070013672723","010460677981110421564""jW",,"0008180969026672","2025-06-15 11:08:00","2724235106","d4e80ecc-333b-4655-9221-12308e4ab236","Нет",,,,,,,,"04606779811104","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:12:51","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43800738044070013672723","0104606779811104215W7t&r",,"0008180969026672","2025-06-15 11:08:00","2724235106","1a8bc4e5-243d-4904-af59-905ab3b36b45","Нет",,,,,,,,"04606779811104","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:12:51","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43800738044070013672723","0104606779811104215A&fac",,"0008180969026672","2025-06-15 11:08:00","2724235106","17739e76-706e-4f53-bde5-104862aedbba","Нет",,,,,,,,"04606779811104","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:12:51","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43800738044070013672723","0104606779811104215%gIRX",,"0008180969026672","2025-06-15 11:08:00","2724235106","de8d1977-1c55-4551-9871-e6844defbbb4","Нет",,,,,,,,"04606779811104","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:12:51","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43800738044070013672723","0104606779667800215WcUqI",,"0008180969026672","2025-06-15 11:08:00","2724235106","62f7155c-6eaf-4f9b-ab5a-4bf030438826","Нет",,,,,,,,"04606779667800","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
