"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:54:37","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3083738044080212214923","0104607058922856215PadQd",,"0000480852018314","2025-06-15 15:50:00","2462221738","14f6e950-bf64-4c36-803f-ddac2caadf51","Нет",,,,,,,,"04607058922856","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:54:37","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3083738044080212214923","0104607058922856215Pb59.",,"0000480852018314","2025-06-15 15:50:00","2462221738","55d6a778-47a9-4885-bf43-1bcd28e90c87","Нет",,,,,,,,"04607058922856","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:54:37","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3083738044080212214923","0104607058926397215*A=bB",,"0000480852018314","2025-06-15 15:50:00","2462221738","6f75a7a3-2105-450a-8b27-1eb28b7f781d","Нет",,,,,,,,"04607058926397","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:44:58","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3075738044080212214923","0104603406006100215ME2Tx",,"0000480852018314","2025-06-15 15:39:00","2462221738","a412ed73-1774-46a4-8942-37e4911283ce","Нет",,,,,,,,"04603406006100","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:44:58","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3075738044080212214923","0104610007721783215:)TXB",,"0000480852018314","2025-06-15 15:39:00","2462221738","a54e6930-7c3d-41ef-90c6-50397f1ba3f0","Нет",,,,,,,,"04610007721783","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:42:56","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3074738044080212214923","01046070985672462154scuN",,"0000480852018314","2025-06-15 15:36:00","2462221738","cb176095-ccec-41fe-a50e-6247468543c0","Нет",,,,,,,,"04607098567246","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:36:46","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3072738044080212214923","0104630153123668215uvTl9",,"0000480852018314","2025-06-15 15:29:00","2462221738","8305b096-a8cf-40db-ac0f-eb6b5821c10f","Нет",,,,,,,,"04630153123668","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:33:59","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3071738044080212214923","0104607098567239215ZU_6_",,"0000480852018314","2025-06-15 15:28:00","2462221738","1a6ca90d-ec1f-44ef-8733-67eadcb99f55","Нет",,,,,,,,"04607098567239","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:33:59","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3071738044080212214923","0104607098567239215+YWEh",,"0000480852018314","2025-06-15 15:28:00","2462221738","8842d43e-6975-40f0-8036-db476f0f038b","Нет",,,,,,,,"04607098567239","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:33:59","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3071738044080212214923","0104607098567246215AXvOH",,"0000480852018314","2025-06-15 15:28:00","2462221738","b754f031-ebba-428a-9388-606bf4ae6a03","Нет",,,,,,,,"04607098567246","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:33:59","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3071738044080212214923","0104607098567246215ayBDD",,"0000480852018314","2025-06-15 15:28:00","2462221738","a3133b94-0625-4811-b2d8-679da690549c","Нет",,,,,,,,"04607098567246","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:33:59","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3070738044080212214923","0104607058922856215Pac<D",,"0000480852018314","2025-06-15 15:25:00","2462221738","d7088ee2-019e-403e-891d-e9a977d87cb3","Нет",,,,,,,,"04607058922856","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:33:58","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3070738044080212214923","0104606779973307215MSok/",,"0000480852018314","2025-06-15 15:25:00","2462221738","a898cbde-e2b0-46c8-b284-a77025ab2500","Нет",,,,,,,,"04606779973307","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:33:58","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3070738044080212214923","0104606779973307215ycNYq",,"0000480852018314","2025-06-15 15:25:00","2462221738","27a88141-a24c-441a-bcfb-3539ddf03c1c","Нет",,,,,,,,"04606779973307","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
