"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:07:48","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Гагарина, 111","639287380440700441963482","0104627175131177215H9(rS",,"","2025-06-15 16:03:00","2224156015","97da50ab-5fcf-4a95-b907-503d3c8e23ce","Нет",,,,,,,,"04627175131177","37ac4795-fe14-40fc-8b4c-e7e750b2fb40","Каменский","7380440700441963","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:07:48","Молочная продукция","Алтайский край","Алтайский край, г Алейск, пер Ульяновский, 1","735137380440700277160482","0104627175131177215ERJRN",,"","2025-06-15 16:01:00","2224156015","d6468f5d-e197-4b42-a930-55ff86d94180","Нет",,,,,,,,"04627175131177","3b7c89e3-b377-4782-a54e-fa61413e5610","Алейск","7380440700277160","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:07:48","Молочная продукция","Алтайский край","Алтайский край, Благовещенский р-н, рп Благовещенка, ул Советская, 90/8","13237380440902162455482","0104627175131177215I0X(B",,"","2025-06-15 16:02:00","2224156015","ef870647-ad03-4e4c-bd3c-f295d731d16e","Нет",,,,,,,,"04627175131177","1bb6f627-a6ab-4c95-a14d-2b392f76849e","Благовещенский","7380440902162455","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:07:48","Молочная продукция","Алтайский край","Алтайский край, Ключевский р-н, с Ключи, ул Карла Маркса, 45Б","13027380440802123561482","0104627175131177215op%VN",,"","2025-06-15 16:01:00","2224156015","33bf0c6f-6095-4ab4-b3f4-a99104dfa496","Нет",,,,,,,,"04627175131177","ac03d093-a3d7-49bc-9791-f27c487f68a9","Ключевский","7380440802123561","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:05:14","Молочная продукция","Алтайский край","Алтайский край, г Яровое, ул Комарова, 4Г","126877380440801153614482","0104627175131177215br*pA",,"","2025-06-15 15:59:00","2224156015","a8c430f7-3c4e-4ca1-9dcb-455c259eb974","Нет",,,,,,,,"04627175131177","ea06aec6-ce9c-4f91-abbc-28d0cf3f72fc","Яровое","7380440801153614","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:05:14","Молочная продукция","Алтайский край","Алтайский край, Поспелихинский р-н, с Поспелиха, ул Коммунистическая, 103","605997380440700444310482","0104627175131177215U=kio",,"","2025-06-15 16:01:00","2224156015","1e5b9bae-08cf-4572-bd2f-fb70180e47ae","Нет",,,,,,,,"04627175131177","eb097554-7e17-44f6-accc-4687168ebe9c","Поспелихинский","7380440700444310","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:05:14","Молочная продукция","Алтайский край","Алтайский край, Шипуновский р-н, с Шипуново, ул Садовая, 1К","453707281440701568543482","0104627175131177215NCbWL",,"","2025-06-15 16:01:00","2224156015","5fa5d033-142a-45a6-ba6c-59593155f88b","Нет",,,,,,,,"04627175131177","7185edc0-be1b-4606-9fba-93649e29d388","Шипуновский","7281440701568543","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:05:14","Молочная продукция","Алтайский край","Алтайский край, Михайловский р-н, с Михайловское, ул Некрасова, 56","190347380440801141693482","0104627175131030215rk;hD",,"","2025-06-15 15:59:00","2224156015","405cc503-e20c-4968-b52f-72c4252f1d8c","Нет",,,,,,,,"04627175131030","a95a04b4-3180-48e4-843b-1da73a0953de","Михайловский","7380440801141693","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:05:14","Молочная продукция","Алтайский край","Алтайский край, Шипуновский р-н, с Шипуново, ул Садовая, 1К","453707281440701568543482","0104627175131177215Hlv72",,"","2025-06-15 16:01:00","2224156015","b004c0e4-4845-4a70-8567-261f89fbf95c","Нет",,,,,,,,"04627175131177","7185edc0-be1b-4606-9fba-93649e29d388","Шипуновский","7281440701568543","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:05:14","Молочная продукция","Алтайский край","Алтайский край, Михайловский р-н, с Михайловское, ул Некрасова, 56","190347380440801141693482","0104627175131030215rjNTP",,"","2025-06-15 15:59:00","2224156015","0a83ec6d-5c78-468b-8266-96808a7f44c0","Нет",,,,,,,,"04627175131030","a95a04b4-3180-48e4-843b-1da73a0953de","Михайловский","7380440801141693","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:02:21","Молочная продукция","Алтайский край","Алтайский край, Ключевский р-н, с Ключи, ул Карла Маркса, 45Б","14587380440801370521482","0104627175131177215oOOCs",,"","2025-06-15 15:57:00","2224156015","944c2ac5-304e-46f1-b856-016a21a0580e","Нет",,,,,,,,"04627175131177","ac03d093-a3d7-49bc-9791-f27c487f68a9","Ключевский","7380440801370521","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:54:39","Молочная продукция","Алтайский край","Алтайский край, г Славгород, ул Титова, 9","355247380440700576585482","0104627175131177215Kx8tr",,"","2025-06-15 15:49:00","2224156015","e128fe28-47b0-49b2-b9ce-764254d20367","Нет",,,,,,,,"04627175131177","668a0b8a-ab0e-4cfd-ac4a-c34b477c70e1","Славгород","7380440700576585","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:52:23","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Октябренок, 72А","250907380440801145460482","01046271751311772154ckBf",,"","2025-06-15 15:49:00","2224156015","2bb76ba4-a69c-4721-917b-4b72b28c5b5a","Нет",,,,,,,,"04627175131177","cc4896ec-9807-44f7-8fcb-af9e7ca00369","Новоалтайск","7380440801145460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:52:23","Молочная продукция","Алтайский край","Алтайский край, г Бийск, п Нагорный, ул Каховская, 155/1","402787380440700212616482","0104627175131030215QtdCv",,"","2025-06-15 15:48:00","2224156015","471265a3-83e0-41a8-8238-07608d22eab5","Нет",,,,,,,,"04627175131030","04609be8-3b97-4180-a058-2d1a22642c2e","Бийск","7380440700212616","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:52:23","Молочная продукция","Алтайский край","Алтайский край, Локтевский р-н, г Горняк, ул Октябрьская, 23","536707380440700400271482","0104627175131177215UNp<l",,"","2025-06-15 15:43:00","2224156015","2c74a4e9-7879-4e14-8ad4-b4f43124a6e7","Нет",,,,,,,,"04627175131177","6e9d222d-305d-4649-bd28-626efe6e6842","Локтевский","7380440700400271","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:50:11","Молочная продукция","Алтайский край","Алтайский край, Алтайский р-н, с Алтайское, ул Ключевая, 3","75017380440801371457482","0104627175131030215%xUR,",,"","2025-06-15 15:44:00","2224156015","0f6efec2-874e-4be3-971f-eb208dcbd866","Нет",,,,,,,,"04627175131030","c3b1b3ce-e447-4dcf-b427-f5b1cddf9812","Алтайский","7380440801371457","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:50:11","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Сельмашская, 2","374127380440800951659482","0104627175131030215GGEgw",,"","2025-06-15 15:46:00","2224156015","ca2e85fc-f67b-48a8-9571-65e1db4bbf14","Нет",,,,,,,,"04627175131030","f1f21a83-3290-4338-966d-f4c52e3d8b8e","Рубцовск","7380440800951659","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:50:11","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Сельмашская, 2","374127380440800951659482","0104627175131177215:+ZWl",,"","2025-06-15 15:46:00","2224156015","41a31eb8-8628-42a9-90e2-aad5240f8252","Нет",,,,,,,,"04627175131177","f1f21a83-3290-4338-966d-f4c52e3d8b8e","Рубцовск","7380440800951659","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:50:11","Молочная продукция","Алтайский край","Алтайский край, Романовский р-н, с Романово, ул Ленинская, 70А","240707384440800475426482","0104627175131177215TIh7<",,"","2025-06-15 15:44:00","2224156015","3005eebe-7c66-4033-9c51-b39ac443e175","Нет",,,,,,,,"04627175131177","b7c1d2c5-6b39-475a-a9aa-b611acc7d1ce","Романовский","7384440800475426","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:47:30","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Карла Маркса, 214","803157380440700372652482","0104627175131177215UfM+d",,"","2025-06-15 15:42:00","2224156015","b9bcd766-2121-4d70-91c8-2289c543104e","Нет",,,,,,,,"04627175131177","948bf308-4ef8-4690-a306-c6046aca8e1f","Рубцовск","7380440700372652","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:47:30","Молочная продукция","Алтайский край","Алтайский край, г Алейск, пер Ульяновский, 1","735057380440700277160482","0104627175131177215LR'Wm",,"","2025-06-15 15:40:00","2224156015","650ce527-20bb-4588-99dc-c04cea84b9a7","Нет",,,,,,,,"04627175131177","3b7c89e3-b377-4782-a54e-fa61413e5610","Алейск","7380440700277160","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:47:30","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Карла Маркса, 214","803157380440700372652482","0104627175131030215p0zyF",,"","2025-06-15 15:42:00","2224156015","6eb3b90a-373c-4a04-9f30-3c80d4c101bc","Нет",,,,,,,,"04627175131030","948bf308-4ef8-4690-a306-c6046aca8e1f","Рубцовск","7380440700372652","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:47:30","Молочная продукция","Алтайский край","Алтайский край, Родинский р-н, с Родино, ул Карла Маркса, 95","46977384440900634124482","0104627175131177215""BJKT",,"","2025-06-15 15:42:00","2224156015","f0c5213d-67b5-454e-9210-8d502c6e1f8d","Нет",,,,,,,,"04627175131177","71aefee4-9c5f-4e7a-8af9-d27a098b53ef","Родинский","7384440900634124","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:47:30","Молочная продукция","Алтайский край","Алтайский край, Мамонтовский р-н, с Мамонтово, ул Пушкинская, 12/3","134377380440801145650482","0104627175131177215M2ebS",,"","2025-06-15 15:40:00","2224156015","639e54f8-273c-4134-82d3-bb013792cccf","Нет",,,,,,,,"04627175131177","3a64a005-4a88-4652-ad54-bfce2a73ddfb","Мамонтовский","7380440801145650","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:45:02","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Промплощадка, 5","47147384440900661951482","0104627175131177215aq7uA",,"","2025-06-15 15:38:00","2224156015","8ab66eaa-461a-4774-acfd-e3ca628572e2","Нет",,,,,,,,"04627175131177","610453c8-7493-44c0-a4d9-58fd31d0244a","Новоалтайск","7384440900661951","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:45:02","Молочная продукция","Алтайский край","Алтайский край, Поспелихинский р-н, с Поспелиха, ул Коммунистическая, 103","594657380440700444948482","0104627175131177215CJdMg",,"","2025-06-15 15:38:00","2224156015","9eaedc5d-1612-450d-932b-eece3695fcf1","Нет",,,,,,,,"04627175131177","eb097554-7e17-44f6-accc-4687168ebe9c","Поспелихинский","7380440700444948","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:42:59","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Гагарина, 111","639087380440700441963482","0104627175131177215pbBvK",,"","2025-06-15 15:36:00","2224156015","0c3ae0df-2162-4e68-b25f-f7f508f9805e","Нет",,,,,,,,"04627175131177","37ac4795-fe14-40fc-8b4c-e7e750b2fb40","Каменский","7380440700441963","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:42:59","Молочная продукция","Алтайский край","Алтайский край, Топчихинский р-н, с Топчиха, ул Правды, 2/6","171997384440800349158482","0104627175131177215tSFXB",,"","2025-06-15 15:36:00","2224156015","a98dc4c0-531d-4b12-abe3-7d71803cca3b","Нет",,,,,,,,"04627175131177","7b4ec75d-fe7a-4cfd-96d6-2240f0e88c6b","Топчихинский","7384440800349158","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:40:43","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Сельмашская, 2","384627380440700400906482","0104627175131177215?coga",,"","2025-06-15 15:33:00","2224156015","7d887bc3-04ad-42aa-adc6-e596e80d89ed","Нет",,,,,,,,"04627175131177","f1f21a83-3290-4338-966d-f4c52e3d8b8e","Рубцовск","7380440700400906","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:40:43","Молочная продукция","Алтайский край","Алтайский край, г Алейск, пер Ульяновский, 1","769277380440700277134482","0104627175131177215KN?4e",,"","2025-06-15 15:34:00","2224156015","fa8bec91-77af-424b-8a66-03bad040cbd6","Нет",,,,,,,,"04627175131177","3b7c89e3-b377-4782-a54e-fa61413e5610","Алейск","7380440700277134","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:38:39","Молочная продукция","Алтайский край","Алтайский край, г Барнаул, рп Южный, пр-кт Дзержинского, 41","516307380440700664457482","0104627175131030215BfoX!",,"","2025-06-15 15:32:00","2224156015","5dde637d-df12-4fac-bb91-0b8497d202c4","Нет",,,,,,,,"04627175131030","edd47026-e3ac-4112-b029-b5c1fd7eaf31","Барнаул","7380440700664457","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:38:39","Молочная продукция","Алтайский край","Алтайский край, Змеиногорский р-н, г Змеиногорск, ул К.Маркса, 75","114757380440801421807482","0104627175131177215xh0SD",,"","2025-06-15 15:33:00","2224156015","0f5f040e-adca-4ce1-8dae-c08f1b588070","Нет",,,,,,,,"04627175131177","dc082de6-c51b-4709-bc08-9906a8027b12","Змеиногорский","7380440801421807","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:36:49","Молочная продукция","Алтайский край","Алтайский край, г Барнаул, пр-кт Космонавтов, 59","423457380440700384254482","01046271751311772155sk-6",,"","2025-06-15 15:31:00","2224156015","c8e3be31-b0c0-4551-928f-b81309307c9e","Нет",,,,,,,,"04627175131177","275e5055-afe1-4d2d-b1cf-b901494c8c22","Барнаул","7380440700384254","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:36:49","Молочная продукция","Алтайский край","Алтайский край, г Барнаул, пр-кт Калинина, 57/1","43467380440801371895482","0104627175131177215abCpe",,"","2025-06-15 15:30:00","2224156015","d55eeda7-bb50-422a-9d3c-496745434980","Нет",,,,,,,,"04627175131177","1b6764df-c56e-4218-9d1d-e2ddbf66300b","Барнаул","7380440801371895","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:36:49","Молочная продукция","Алтайский край","Алтайский край, г Барнаул, пр-кт Калинина, 57/1","43467380440801371895482","0104627175131177215RTm2T",,"","2025-06-15 15:30:00","2224156015","045f46a7-75b6-4484-b423-58651f941eb3","Нет",,,,,,,,"04627175131177","1b6764df-c56e-4218-9d1d-e2ddbf66300b","Барнаул","7380440801371895","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:34:02","Молочная продукция","Алтайский край","Алтайский край, г Бийск, п Нагорный, ул Каховская, 155/1","456317380440700212619482","0104627175131030215tEYaT",,"","2025-06-15 15:25:00","2224156015","d5253fe8-2c4c-4319-8607-17dc222483f7","Нет",,,,,,,,"04627175131030","04609be8-3b97-4180-a058-2d1a22642c2e","Бийск","7380440700212619","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:34:02","Молочная продукция","Алтайский край","Алтайский край, Романовский р-н, с Романово, ул Ленинская, 70А","89267384440800475294482","0104627175131177215Nddib",,"","2025-06-15 15:25:00","2224156015","4b3a5b2c-aea6-47fc-8459-2bb8f07c296c","Нет",,,,,,,,"04627175131177","b7c1d2c5-6b39-475a-a9aa-b611acc7d1ce","Романовский","7384440800475294","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:34:02","Молочная продукция","Алтайский край","Алтайский край, Поспелихинский р-н, с Поспелиха, ул Коммунистическая, 103","605877380440700444310482","0104627175131177215Wa&wQ",,"","2025-06-15 15:26:00","2224156015","01129bb3-be36-47e4-8031-0af4abd2c056","Нет",,,,,,,,"04627175131177","eb097554-7e17-44f6-accc-4687168ebe9c","Поспелихинский","7380440700444310","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:34:02","Молочная продукция","Алтайский край","Алтайский край, г Барнаул, пр-кт Космонавтов, 59","423447380440700384254482","0104627175131177215JtOnY",,"","2025-06-15 15:25:00","2224156015","4014e3f2-caa9-435e-98d1-7de66b839665","Нет",,,,,,,,"04627175131177","275e5055-afe1-4d2d-b1cf-b901494c8c22","Барнаул","7380440700384254","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:34:02","Молочная продукция","Алтайский край","Алтайский край, Шипуновский р-н, с Шипуново, ул Садовая, 1К","453617281440701568543482","0104627175131177215mlG:a",,"","2025-06-15 15:27:00","2224156015","ca7856e9-43df-48a5-8260-1fde7af349f8","Нет",,,,,,,,"04627175131177","7185edc0-be1b-4606-9fba-93649e29d388","Шипуновский","7281440701568543","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:34:02","Молочная продукция","Алтайский край","Алтайский край, г Яровое, ул Комарова, 4Г","126647380440801153614482","0104627175131030215TIIH5",,"","2025-06-15 15:25:00","2224156015","abecc59c-bec9-49ed-8384-68ba58a8c8ee","Нет",,,,,,,,"04627175131030","ea06aec6-ce9c-4f91-abbc-28d0cf3f72fc","Яровое","7380440801153614","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:34:02","Молочная продукция","Алтайский край","Алтайский край, Павловский р-н, с Павловск, ул Л.Толстого, 18","630897281440500397651482","0104627175131030215rr;:w",,"","2025-06-15 15:26:00","2224156015","88628c89-bfa2-4d17-b8fd-b27d4130fdd5","Нет",,,,,,,,"04627175131030","896a4fc7-2594-4a6c-8faf-f4c35b1063e8","Павловский","7281440500397651","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:34:02","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Сельмашская, 2","384547380440700400906482","0104627175131177215s?!6k",,"","2025-06-15 15:25:00","2224156015","4b7ea9f0-9e9f-4df8-98f0-c7331bde17ef","Нет",,,,,,,,"04627175131177","f1f21a83-3290-4338-966d-f4c52e3d8b8e","Рубцовск","7380440700400906","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:28:43","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Гагарина, 111","638987380440700441963482","0104627175131177215J*AO/",,"","2025-06-15 15:25:00","2224156015","d00dbee6-5137-4368-9631-e3cb6e2d9f55","Нет",,,,,,,,"04627175131177","37ac4795-fe14-40fc-8b4c-e7e750b2fb40","Каменский","7380440700441963","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:28:43","Молочная продукция","Алтайский край","Алтайский край, г Бийск, п Нагорный, ул Каховская, 155/1","456307380440700212619482","0104627175131030215mYK&B",,"","2025-06-15 15:24:00","2224156015","73077864-8761-4631-aca9-edaf479eb1de","Нет",,,,,,,,"04627175131030","04609be8-3b97-4180-a058-2d1a22642c2e","Бийск","7380440700212619","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:27:09","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Гагарина, 111","638957380440700441963482","0104627175131177215.<eLl",,"","2025-06-15 15:22:00","2224156015","d1f383e3-cee1-4b5b-8345-e847e447164e","Нет",,,,,,,,"04627175131177","37ac4795-fe14-40fc-8b4c-e7e750b2fb40","Каменский","7380440700441963","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:27:09","Молочная продукция","Алтайский край","Алтайский край, Мамонтовский р-н, с Мамонтово, ул Пушкинская, 12/3","372967380440801145706482","0104627175131177215NgSBW",,"","2025-06-15 15:21:00","2224156015","7be76bc8-c6ed-4b2b-8b42-4e1f9508cfe7","Нет",,,,,,,,"04627175131177","3a64a005-4a88-4652-ad54-bfce2a73ddfb","Мамонтовский","7380440801145706","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:24:40","Молочная продукция","Алтайский край","Алтайский край, г Бийск, п Нагорный, ул Каховская, 155/1","456277380440700212619482","0104627175131030215tF""%I",,"","2025-06-15 15:20:00","2224156015","19ae1f79-7694-4fd0-a576-25146a9ae6ef","Нет",,,,,,,,"04627175131030","04609be8-3b97-4180-a058-2d1a22642c2e","Бийск","7380440700212619","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:24:40","Молочная продукция","Алтайский край","Алтайский край, Романовский р-н, с Романово, ул Ленинская, 70А","89257384440800475294482","0104627175131177215IatKr",,"","2025-06-15 15:21:00","2224156015","25958a1f-4ffa-4f65-bf3f-5629796efe12","Нет",,,,,,,,"04627175131177","b7c1d2c5-6b39-475a-a9aa-b611acc7d1ce","Романовский","7384440800475294","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:24:40","Молочная продукция","Алтайский край","Алтайский край, Поспелихинский р-н, с Поспелиха, ул Коммунистическая, 103","177647380440700444877482","0104627175131177215CMMj>",,"","2025-06-15 15:21:00","2224156015","5dd2cfb1-e69d-4871-806d-474442952283","Нет",,,,,,,,"04627175131177","eb097554-7e17-44f6-accc-4687168ebe9c","Поспелихинский","7380440700444877","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:22:23","Молочная продукция","Алтайский край","Алтайский край, Краснощёковский р-н, с Краснощёково, ул Степная, 111","170457380440801160104482","0104627175131030215_u'(e",,"","2025-06-15 15:17:00","2224156015","5cbd7b73-d11d-47c6-9027-5c9f3000e2a6","Нет",,,,,,,,"04627175131030","8017db46-0958-4a28-908e-e947cf0aa8e6","Краснощёковский","7380440801160104","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:22:23","Молочная продукция","Республика Алтай","Респ Алтай, г Горно-Алтайск, ул Строителей, 5/1","146697380440800805860482","0104627175131030215""IAe(",,"","2025-06-15 15:15:00","2224156015","ac07cd4f-578b-47db-b843-0d1eb7e71def","Нет",,,,,,,,"04627175131030","286d43ea-fe17-4f93-bb24-30399f434513","Горно-Алтайск","7380440800805860","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:22:23","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Октябренок, 72А","250797380440801145460482","0104627175131177215EPMfA",,"","2025-06-15 15:17:00","2224156015","4d89dc92-3a9a-48f0-a5a6-78a2d311abd5","Нет",,,,,,,,"04627175131177","cc4896ec-9807-44f7-8fcb-af9e7ca00369","Новоалтайск","7380440801145460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:22:23","Молочная продукция","Республика Алтай","Респ Алтай, г Горно-Алтайск, ул Строителей, 5/1","146697380440800805860482","0104627175131030215""OBLp",,"","2025-06-15 15:15:00","2224156015","59ba5fd4-e67a-4fe2-8d89-624779c9b282","Нет",,,,,,,,"04627175131030","286d43ea-fe17-4f93-bb24-30399f434513","Горно-Алтайск","7380440800805860","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:22:23","Молочная продукция","Алтайский край","Алтайский край, Локтевский р-н, г Горняк, ул Октябрьская, 23","536607380440700400271482","0104627175131030215QQf-L",,"","2025-06-15 15:17:00","2224156015","954d3713-7fd9-48d1-83c5-0798baf05bd8","Нет",,,,,,,,"04627175131030","6e9d222d-305d-4649-bd28-626efe6e6842","Локтевский","7380440700400271","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:19:56","Молочная продукция","Алтайский край","Алтайский край, Змеиногорский р-н, г Змеиногорск, ул К.Маркса, 75","114727380440801421807482","0104627175131177215rOhPa",,"","2025-06-15 15:14:00","2224156015","23c98577-1613-47f5-8ef5-edc73ad91395","Нет",,,,,,,,"04627175131177","dc082de6-c51b-4709-bc08-9906a8027b12","Змеиногорский","7380440801421807","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:19:56","Молочная продукция","Алтайский край","Алтайский край, г Алейск, пер Ульяновский, 1","769217380440700277134482","0104627175131030215mPn(j",,"","2025-06-15 15:13:00","2224156015","308563c6-f1f6-4a87-a830-72008afbf835","Нет",,,,,,,,"04627175131030","3b7c89e3-b377-4782-a54e-fa61413e5610","Алейск","7380440700277134","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:19:56","Молочная продукция","Алтайский край","Алтайский край, Краснощёковский р-н, с Краснощёково, ул Степная, 111","170447380440801160104482","0104627175131177215""qW05",,"","2025-06-15 15:15:00","2224156015","3ca20b8d-86f1-4dca-9f02-1c30108f4f4e","Нет",,,,,,,,"04627175131177","8017db46-0958-4a28-908e-e947cf0aa8e6","Краснощёковский","7380440801160104","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:19:56","Молочная продукция","Алтайский край","Алтайский край, г Барнаул, рп Южный, пр-кт Дзержинского, 41","516217380440700664457482","0104627175131177215TqSTS",,"","2025-06-15 15:12:00","2224156015","bd97b7db-623b-4b18-acef-929e03e97b82","Нет",,,,,,,,"04627175131177","edd47026-e3ac-4112-b029-b5c1fd7eaf31","Барнаул","7380440700664457","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:17:25","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Переездная, 4/6","520657380440700664502482","0104627175131177215>vmcE",,"","2025-06-15 15:11:00","2224156015","1ce3dac3-10f6-4f2f-ab01-6020ee0aaeaf","Нет",,,,,,,,"04627175131177","3cf285c0-1815-4303-bcb4-36f63f1b675b","Новоалтайск","7380440700664502","Да"
