"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:50:23","Молочная продукция","Новосибирская область","Новосибирская обл, Черепановский р-н, г Черепаново, ул Спирякова, 224","42047380440902157725482","0104631149767811215'B8Nu",,"","2025-06-15 09:46:00","5405475428","86163881-733c-4a6d-8d47-76219586cc69","Нет",,,,,,,,"04631149767811","00d4c333-0f0a-4e9e-9625-32feddce4367","Черепановский","7380440902157725","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:50:23","Молочная продукция","Новосибирская область","Новосибирская обл, Черепановский р-н, г Черепаново, ул Спирякова, 224","42047380440902157725482","0104631149767811215&(%1S",,"","2025-06-15 09:46:00","5405475428","b6b09901-9da2-4f73-b568-e063d9e414ca","Нет",,,,,,,,"04631149767811","00d4c333-0f0a-4e9e-9625-32feddce4367","Черепановский","7380440902157725","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:50:23","Молочная продукция","Новосибирская область","Новосибирская обл, Черепановский р-н, г Черепаново, ул Спирякова, 224","42047380440902157725482","0104631149767811215'ZChA",,"","2025-06-15 09:46:00","5405475428","394ddbb4-1fb8-4b81-a7cd-72eee5b76826","Нет",,,,,,,,"04631149767811","00d4c333-0f0a-4e9e-9625-32feddce4367","Черепановский","7380440902157725","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:50:23","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Плахотного, 2А, к 3","444547384440800123753482","0104627175131030215T)jZ_",,"","2025-06-15 09:48:00","5405475428","92ae37bb-55b0-49fd-8efa-df582fb583a9","Нет",,,,,,,,"04627175131030","2b698d07-d8b9-4580-8bd8-52b252e75808","Новосибирск","7384440800123753","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:36:58","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Выборная, 219","105387380440802145953482","0104627175131030215jZ3qu",,"","2025-06-15 09:32:00","5405475428","506ed0ef-9957-4dcf-bde7-0522b2ee13d6","Нет",,,,,,,,"04627175131030","d1541e19-41e8-41aa-a631-20d2dc687aca","Новосибирск","7380440802145953","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:30:14","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул 9-й Гвардейской Дивизии, 11Б","430687380440800840182482","0104627175131030215+At60",,"","2025-06-15 09:29:00","5405475428","ddbd275e-3a78-4c0d-91c7-f36f37e44f04","Нет",,,,,,,,"04627175131030","94083569-21e8-44e1-9a5c-af627db8b107","Новосибирск","7380440800840182","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:30:14","Молочная продукция","Новосибирская область","Новосибирская обл, Купинский р-н, г Купино, ул Восточная, 9А","36357380440802105035482","0104627175131030215oW'jx",,"","2025-06-15 09:28:00","5405475428","897867df-3f65-481a-a4fe-7afe5da6eca0","Нет",,,,,,,,"04627175131030","91c7b222-ac1d-4853-8f5d-d5cf6ac2c187","Купинский","7380440802105035","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:28:12","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Плахотного, 2А, к 3","444307384440800123753482","0104627175131030215VL,e6",,"","2025-06-15 09:25:00","5405475428","f9fd1907-41b6-472a-808e-7ebbc1413edf","Нет",,,,,,,,"04627175131030","2b698d07-d8b9-4580-8bd8-52b252e75808","Новосибирск","7384440800123753","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:25:14","Молочная продукция","Новосибирская область","Новосибирская обл, Купинский р-н, г Купино, ул Восточная, 9А","36337380440802105035482","0104627175131030215ons-A",,"","2025-06-15 09:23:00","5405475428","d27ef310-4c84-4aee-8305-d6c836838636","Нет",,,,,,,,"04627175131030","91c7b222-ac1d-4853-8f5d-d5cf6ac2c187","Купинский","7380440802105035","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:23:42","Молочная продукция","Новосибирская область","Новосибирская обл, Тогучинский р-н, г Тогучин, ул Свердлова, 54","43597380440802145857482","0104627175131030215vu.qv",,"","2025-06-15 09:21:00","5405475428","ae7ec358-66c1-4eda-8b93-2631d7192142","Нет",,,,,,,,"04627175131030","bb1de211-8df4-4c74-94c1-9057a35617e9","Тогучинский","7380440802145857","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:23:42","Молочная продукция","Новосибирская область","Новосибирская обл, Тогучинский р-н, г Тогучин, ул Свердлова, 54","40387380440802145912482","0104627175131030215VUx3F",,"","2025-06-15 09:19:00","5405475428","f028e68b-08a0-4ca2-b907-0a79d3467471","Нет",,,,,,,,"04627175131030","bb1de211-8df4-4c74-94c1-9057a35617e9","Тогучинский","7380440802145912","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:01:30","Молочная продукция","Новосибирская область","Новосибирская обл, Болотнинский р-н, г Болотное, ул Московская, 213","613497380440700328557482","0104627175131030215Sy2rv",,"","2025-06-15 08:59:00","5405475428","4e9e1cd6-756b-47d7-bc2f-7252604836a5","Нет",,,,,,,,"04627175131030","8a24281c-03aa-413c-8501-ab771a0e990c","Болотнинский","7380440700328557","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 07:30:39","Молочная продукция","Новосибирская область","Новосибирская обл, Тогучинский р-н, г Тогучин, ул Свердлова, 54","43497380440802145857482","0104627175131030215uXrI%",,"","2025-06-15 08:26:00","5405475428","132e2a2c-6300-438b-a338-ce4779ee425a","Нет",,,,,,,,"04627175131030","bb1de211-8df4-4c74-94c1-9057a35617e9","Тогучинский","7380440802145857","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 07:20:11","Молочная продукция","Новосибирская область","Новосибирская обл, Доволенский р-н, с Довольное, ул Мичурина, 1","90417384440800436734482","0104627175131030215QmczN",,"","2025-06-15 08:13:00","5405475428","6db0fac2-bcdf-47c2-a6dc-ed4740f69757","Нет",,,,,,,,"04627175131030","1a983ff2-a0f5-4432-b125-9e4f1a4954ad","Доволенский","7384440800436734","Да"
